path,label
../data/train/523/7.jpg,523
../data/train/523/39.jpg,523
../data/train/523/42.jpg,523
../data/train/523/28.jpg,523
../data/train/523/41.jpg,523
../data/train/523/47.jpg,523
../data/train/523/15.jpg,523
../data/train/523/8.jpg,523
../data/train/523/31.jpg,523
../data/train/523/14.jpg,523
../data/train/523/36.jpg,523
../data/train/523/46.jpg,523
../data/train/523/38.jpg,523
../data/train/523/1.jpg,523
../data/train/523/35.jpg,523
../data/train/523/16.jpg,523
../data/train/523/33.jpg,523
../data/train/523/30.jpg,523
../data/train/526/5.jpg,526
../data/train/526/3.jpg,526
../data/train/526/40.jpg,526
../data/train/526/29.jpg,526
../data/train/526/10.jpg,526
../data/train/526/4.jpg,526
../data/train/526/21.jpg,526
../data/train/526/24.jpg,526
../data/train/526/45.jpg,526
../data/train/526/32.jpg,526
../data/train/526/11.jpg,526
../data/train/526/27.jpg,526
../data/train/526/19.jpg,526
../data/train/526/12.jpg,526
../data/train/526/34.jpg,526
../data/train/526/17.jpg,526
../data/train/526/6.jpg,526
../data/train/526/23.jpg,526
../data/train/526/43.jpg,526
../data/train/526/18.jpg,526
../data/train/526/2.jpg,526
../data/train/526/22.jpg,526
../data/train/526/9.jpg,526
../data/train/526/26.jpg,526
../data/train/526/0.jpg,526
../data/train/526/20.jpg,526
../data/train/526/44.jpg,526
../data/train/526/13.jpg,526
../data/train/526/37.jpg,526
../data/train/526/25.jpg,526
../data/train/526/7.jpg,526
../data/train/526/39.jpg,526
../data/train/526/42.jpg,526
../data/train/526/28.jpg,526
../data/train/526/41.jpg,526
../data/train/526/47.jpg,526
../data/train/526/15.jpg,526
../data/train/526/8.jpg,526
../data/train/526/31.jpg,526
../data/train/526/14.jpg,526
../data/train/526/36.jpg,526
../data/train/526/46.jpg,526
../data/train/526/38.jpg,526
../data/train/526/1.jpg,526
../data/train/526/35.jpg,526
../data/train/526/16.jpg,526
../data/train/526/33.jpg,526
../data/train/526/30.jpg,526
../data/train/108/5.jpg,108
../data/train/108/3.jpg,108
../data/train/108/40.jpg,108
../data/train/108/29.jpg,108
../data/train/108/10.jpg,108
../data/train/108/4.jpg,108
../data/train/108/21.jpg,108
../data/train/108/24.jpg,108
../data/train/108/45.jpg,108
../data/train/108/32.jpg,108
../data/train/108/11.jpg,108
../data/train/108/27.jpg,108
../data/train/108/19.jpg,108
../data/train/108/12.jpg,108
../data/train/108/34.jpg,108
../data/train/108/17.jpg,108
../data/train/108/6.jpg,108
../data/train/108/23.jpg,108
../data/train/108/43.jpg,108
../data/train/108/18.jpg,108
../data/train/108/2.jpg,108
../data/train/108/22.jpg,108
../data/train/108/9.jpg,108
../data/train/108/26.jpg,108
../data/train/108/0.jpg,108
../data/train/108/20.jpg,108
../data/train/108/44.jpg,108
../data/train/108/13.jpg,108
../data/train/108/37.jpg,108
../data/train/108/25.jpg,108
../data/train/108/7.jpg,108
../data/train/108/39.jpg,108
../data/train/108/42.jpg,108
../data/train/108/28.jpg,108
../data/train/108/41.jpg,108
../data/train/108/47.jpg,108
../data/train/108/15.jpg,108
../data/train/108/8.jpg,108
../data/train/108/31.jpg,108
../data/train/108/14.jpg,108
../data/train/108/36.jpg,108
../data/train/108/46.jpg,108
../data/train/108/38.jpg,108
../data/train/108/1.jpg,108
../data/train/108/35.jpg,108
../data/train/108/16.jpg,108
../data/train/108/33.jpg,108
../data/train/108/30.jpg,108
../data/train/443/5.jpg,443
../data/train/443/3.jpg,443
../data/train/443/40.jpg,443
../data/train/443/29.jpg,443
../data/train/443/10.jpg,443
../data/train/443/4.jpg,443
../data/train/443/21.jpg,443
../data/train/443/24.jpg,443
../data/train/443/45.jpg,443
../data/train/443/32.jpg,443
../data/train/443/11.jpg,443
../data/train/443/27.jpg,443
../data/train/443/19.jpg,443
../data/train/443/12.jpg,443
../data/train/443/34.jpg,443
../data/train/443/17.jpg,443
../data/train/443/6.jpg,443
../data/train/443/23.jpg,443
../data/train/443/43.jpg,443
../data/train/443/18.jpg,443
../data/train/443/2.jpg,443
../data/train/443/22.jpg,443
../data/train/443/9.jpg,443
../data/train/443/26.jpg,443
../data/train/443/0.jpg,443
../data/train/443/20.jpg,443
../data/train/443/44.jpg,443
../data/train/443/13.jpg,443
../data/train/443/37.jpg,443
../data/train/443/25.jpg,443
../data/train/443/7.jpg,443
../data/train/443/39.jpg,443
../data/train/443/42.jpg,443
../data/train/443/28.jpg,443
../data/train/443/41.jpg,443
../data/train/443/47.jpg,443
../data/train/443/15.jpg,443
../data/train/443/8.jpg,443
../data/train/443/31.jpg,443
../data/train/443/14.jpg,443
../data/train/443/36.jpg,443
../data/train/443/46.jpg,443
../data/train/443/38.jpg,443
../data/train/443/1.jpg,443
../data/train/443/35.jpg,443
../data/train/443/16.jpg,443
../data/train/443/33.jpg,443
../data/train/443/30.jpg,443
../data/train/904/5.jpg,904
../data/train/904/3.jpg,904
../data/train/904/40.jpg,904
../data/train/904/29.jpg,904
../data/train/904/10.jpg,904
../data/train/904/4.jpg,904
../data/train/904/21.jpg,904
../data/train/904/24.jpg,904
../data/train/904/45.jpg,904
../data/train/904/32.jpg,904
../data/train/904/11.jpg,904
../data/train/904/27.jpg,904
../data/train/904/19.jpg,904
../data/train/904/12.jpg,904
../data/train/904/34.jpg,904
../data/train/904/17.jpg,904
../data/train/904/6.jpg,904
../data/train/904/23.jpg,904
../data/train/904/43.jpg,904
../data/train/904/18.jpg,904
../data/train/904/2.jpg,904
../data/train/904/22.jpg,904
../data/train/904/9.jpg,904
../data/train/904/26.jpg,904
../data/train/904/0.jpg,904
../data/train/904/20.jpg,904
../data/train/904/44.jpg,904
../data/train/904/13.jpg,904
../data/train/904/37.jpg,904
../data/train/904/25.jpg,904
../data/train/904/7.jpg,904
../data/train/904/39.jpg,904
../data/train/904/42.jpg,904
../data/train/904/28.jpg,904
../data/train/904/41.jpg,904
../data/train/904/47.jpg,904
../data/train/904/15.jpg,904
../data/train/904/8.jpg,904
../data/train/904/31.jpg,904
../data/train/904/14.jpg,904
../data/train/904/36.jpg,904
../data/train/904/46.jpg,904
../data/train/904/38.jpg,904
../data/train/904/1.jpg,904
../data/train/904/35.jpg,904
../data/train/904/16.jpg,904
../data/train/904/33.jpg,904
../data/train/904/30.jpg,904
../data/train/283/5.jpg,283
../data/train/283/3.jpg,283
../data/train/283/40.jpg,283
../data/train/283/29.jpg,283
../data/train/283/10.jpg,283
../data/train/283/4.jpg,283
../data/train/283/21.jpg,283
../data/train/283/24.jpg,283
../data/train/283/45.jpg,283
../data/train/283/32.jpg,283
../data/train/283/11.jpg,283
../data/train/283/27.jpg,283
../data/train/283/19.jpg,283
../data/train/283/12.jpg,283
../data/train/283/34.jpg,283
../data/train/283/17.jpg,283
../data/train/283/6.jpg,283
../data/train/283/23.jpg,283
../data/train/283/43.jpg,283
../data/train/283/18.jpg,283
../data/train/283/2.jpg,283
../data/train/283/22.jpg,283
../data/train/283/9.jpg,283
../data/train/283/26.jpg,283
../data/train/283/0.jpg,283
../data/train/283/20.jpg,283
../data/train/283/44.jpg,283
../data/train/283/13.jpg,283
../data/train/283/37.jpg,283
../data/train/283/25.jpg,283
../data/train/283/7.jpg,283
../data/train/283/39.jpg,283
../data/train/283/42.jpg,283
../data/train/283/28.jpg,283
../data/train/283/41.jpg,283
../data/train/283/47.jpg,283
../data/train/283/15.jpg,283
../data/train/283/8.jpg,283
../data/train/283/31.jpg,283
../data/train/283/14.jpg,283
../data/train/283/36.jpg,283
../data/train/283/46.jpg,283
../data/train/283/38.jpg,283
../data/train/283/1.jpg,283
../data/train/283/35.jpg,283
../data/train/283/16.jpg,283
../data/train/283/33.jpg,283
../data/train/283/30.jpg,283
../data/train/53/5.jpg,53
../data/train/53/3.jpg,53
../data/train/53/40.jpg,53
../data/train/53/29.jpg,53
../data/train/53/10.jpg,53
../data/train/53/4.jpg,53
../data/train/53/21.jpg,53
../data/train/53/24.jpg,53
../data/train/53/45.jpg,53
../data/train/53/32.jpg,53
../data/train/53/11.jpg,53
../data/train/53/27.jpg,53
../data/train/53/19.jpg,53
../data/train/53/12.jpg,53
../data/train/53/34.jpg,53
../data/train/53/17.jpg,53
../data/train/53/6.jpg,53
../data/train/53/23.jpg,53
../data/train/53/43.jpg,53
../data/train/53/18.jpg,53
../data/train/53/2.jpg,53
../data/train/53/22.jpg,53
../data/train/53/9.jpg,53
../data/train/53/26.jpg,53
../data/train/53/0.jpg,53
../data/train/53/20.jpg,53
../data/train/53/44.jpg,53
../data/train/53/13.jpg,53
../data/train/53/37.jpg,53
../data/train/53/25.jpg,53
../data/train/53/7.jpg,53
../data/train/53/39.jpg,53
../data/train/53/42.jpg,53
../data/train/53/28.jpg,53
../data/train/53/41.jpg,53
../data/train/53/47.jpg,53
../data/train/53/15.jpg,53
../data/train/53/8.jpg,53
../data/train/53/31.jpg,53
../data/train/53/14.jpg,53
../data/train/53/36.jpg,53
../data/train/53/46.jpg,53
../data/train/53/38.jpg,53
../data/train/53/1.jpg,53
../data/train/53/35.jpg,53
../data/train/53/16.jpg,53
../data/train/53/33.jpg,53
../data/train/53/30.jpg,53
../data/train/766/5.jpg,766
../data/train/766/3.jpg,766
../data/train/766/40.jpg,766
../data/train/766/29.jpg,766
../data/train/766/10.jpg,766
../data/train/766/4.jpg,766
../data/train/766/21.jpg,766
../data/train/766/24.jpg,766
../data/train/766/45.jpg,766
../data/train/766/32.jpg,766
../data/train/766/11.jpg,766
../data/train/766/27.jpg,766
../data/train/766/19.jpg,766
../data/train/766/12.jpg,766
../data/train/766/34.jpg,766
../data/train/766/17.jpg,766
../data/train/766/6.jpg,766
../data/train/766/23.jpg,766
../data/train/766/43.jpg,766
../data/train/766/18.jpg,766
../data/train/766/2.jpg,766
../data/train/766/22.jpg,766
../data/train/766/9.jpg,766
../data/train/766/26.jpg,766
../data/train/766/0.jpg,766
../data/train/766/20.jpg,766
../data/train/766/44.jpg,766
../data/train/766/13.jpg,766
../data/train/766/37.jpg,766
../data/train/766/25.jpg,766
../data/train/766/7.jpg,766
../data/train/766/39.jpg,766
../data/train/766/42.jpg,766
../data/train/766/28.jpg,766
../data/train/766/41.jpg,766
../data/train/766/47.jpg,766
../data/train/766/15.jpg,766
../data/train/766/8.jpg,766
../data/train/766/31.jpg,766
../data/train/766/14.jpg,766
../data/train/766/36.jpg,766
../data/train/766/46.jpg,766
../data/train/766/38.jpg,766
../data/train/766/1.jpg,766
../data/train/766/35.jpg,766
../data/train/766/16.jpg,766
../data/train/766/33.jpg,766
../data/train/766/30.jpg,766
../data/train/480/5.jpg,480
../data/train/480/3.jpg,480
../data/train/480/40.jpg,480
../data/train/480/29.jpg,480
../data/train/480/10.jpg,480
../data/train/480/4.jpg,480
../data/train/480/21.jpg,480
../data/train/480/24.jpg,480
../data/train/480/45.jpg,480
../data/train/480/32.jpg,480
../data/train/480/11.jpg,480
../data/train/480/27.jpg,480
../data/train/480/19.jpg,480
../data/train/480/12.jpg,480
../data/train/480/34.jpg,480
../data/train/480/17.jpg,480
../data/train/480/6.jpg,480
../data/train/480/23.jpg,480
../data/train/480/43.jpg,480
../data/train/480/18.jpg,480
../data/train/480/2.jpg,480
../data/train/480/22.jpg,480
../data/train/480/9.jpg,480
../data/train/480/26.jpg,480
../data/train/480/0.jpg,480
../data/train/480/20.jpg,480
../data/train/480/44.jpg,480
../data/train/480/13.jpg,480
../data/train/480/37.jpg,480
../data/train/480/25.jpg,480
../data/train/480/7.jpg,480
../data/train/480/39.jpg,480
../data/train/480/42.jpg,480
../data/train/480/28.jpg,480
../data/train/480/41.jpg,480
../data/train/480/47.jpg,480
../data/train/480/15.jpg,480
../data/train/480/8.jpg,480
../data/train/480/31.jpg,480
../data/train/480/14.jpg,480
../data/train/480/36.jpg,480
../data/train/480/46.jpg,480
../data/train/480/38.jpg,480
../data/train/480/1.jpg,480
../data/train/480/35.jpg,480
../data/train/480/16.jpg,480
../data/train/480/33.jpg,480
../data/train/480/30.jpg,480
../data/train/303/5.jpg,303
../data/train/303/3.jpg,303
../data/train/303/40.jpg,303
../data/train/303/29.jpg,303
../data/train/303/10.jpg,303
../data/train/303/4.jpg,303
../data/train/303/21.jpg,303
../data/train/303/24.jpg,303
../data/train/303/45.jpg,303
../data/train/303/32.jpg,303
../data/train/303/11.jpg,303
../data/train/303/27.jpg,303
../data/train/303/19.jpg,303
../data/train/303/12.jpg,303
../data/train/303/34.jpg,303
../data/train/303/17.jpg,303
../data/train/303/6.jpg,303
../data/train/303/23.jpg,303
../data/train/303/43.jpg,303
../data/train/303/18.jpg,303
../data/train/303/2.jpg,303
../data/train/303/22.jpg,303
../data/train/303/9.jpg,303
../data/train/303/26.jpg,303
../data/train/303/0.jpg,303
../data/train/303/20.jpg,303
../data/train/303/44.jpg,303
../data/train/303/13.jpg,303
../data/train/303/37.jpg,303
../data/train/303/25.jpg,303
../data/train/303/7.jpg,303
../data/train/303/39.jpg,303
../data/train/303/42.jpg,303
../data/train/303/28.jpg,303
../data/train/303/41.jpg,303
../data/train/303/47.jpg,303
../data/train/303/15.jpg,303
../data/train/303/8.jpg,303
../data/train/303/31.jpg,303
../data/train/303/14.jpg,303
../data/train/303/36.jpg,303
../data/train/303/46.jpg,303
../data/train/303/38.jpg,303
../data/train/303/1.jpg,303
../data/train/303/35.jpg,303
../data/train/303/16.jpg,303
../data/train/303/33.jpg,303
../data/train/303/30.jpg,303
../data/train/637/5.jpg,637
../data/train/637/3.jpg,637
../data/train/637/40.jpg,637
../data/train/637/29.jpg,637
../data/train/637/10.jpg,637
../data/train/637/4.jpg,637
../data/train/637/21.jpg,637
../data/train/637/24.jpg,637
../data/train/637/45.jpg,637
../data/train/637/32.jpg,637
../data/train/637/11.jpg,637
../data/train/637/27.jpg,637
../data/train/637/19.jpg,637
../data/train/637/12.jpg,637
../data/train/637/34.jpg,637
../data/train/637/17.jpg,637
../data/train/637/6.jpg,637
../data/train/637/23.jpg,637
../data/train/637/43.jpg,637
../data/train/637/18.jpg,637
../data/train/637/2.jpg,637
../data/train/637/22.jpg,637
../data/train/637/9.jpg,637
../data/train/637/26.jpg,637
../data/train/637/0.jpg,637
../data/train/637/20.jpg,637
../data/train/637/44.jpg,637
../data/train/637/13.jpg,637
../data/train/637/37.jpg,637
../data/train/637/25.jpg,637
../data/train/637/7.jpg,637
../data/train/637/39.jpg,637
../data/train/637/42.jpg,637
../data/train/637/28.jpg,637
../data/train/637/41.jpg,637
../data/train/637/47.jpg,637
../data/train/637/15.jpg,637
../data/train/637/8.jpg,637
../data/train/637/31.jpg,637
../data/train/637/14.jpg,637
../data/train/637/36.jpg,637
../data/train/637/46.jpg,637
../data/train/637/38.jpg,637
../data/train/637/1.jpg,637
../data/train/637/35.jpg,637
../data/train/637/16.jpg,637
../data/train/637/33.jpg,637
../data/train/637/30.jpg,637
../data/train/783/5.jpg,783
../data/train/783/3.jpg,783
../data/train/783/40.jpg,783
../data/train/783/29.jpg,783
../data/train/783/10.jpg,783
../data/train/783/4.jpg,783
../data/train/783/21.jpg,783
../data/train/783/24.jpg,783
../data/train/783/45.jpg,783
../data/train/783/32.jpg,783
../data/train/783/11.jpg,783
../data/train/783/27.jpg,783
../data/train/783/19.jpg,783
../data/train/783/12.jpg,783
../data/train/783/34.jpg,783
../data/train/783/17.jpg,783
../data/train/783/6.jpg,783
../data/train/783/23.jpg,783
../data/train/783/43.jpg,783
../data/train/783/18.jpg,783
../data/train/783/2.jpg,783
../data/train/783/22.jpg,783
../data/train/783/9.jpg,783
../data/train/783/26.jpg,783
../data/train/783/0.jpg,783
../data/train/783/20.jpg,783
../data/train/783/44.jpg,783
../data/train/783/13.jpg,783
../data/train/783/37.jpg,783
../data/train/783/25.jpg,783
../data/train/783/7.jpg,783
../data/train/783/39.jpg,783
../data/train/783/42.jpg,783
../data/train/783/28.jpg,783
../data/train/783/41.jpg,783
../data/train/783/47.jpg,783
../data/train/783/15.jpg,783
../data/train/783/8.jpg,783
../data/train/783/31.jpg,783
../data/train/783/14.jpg,783
../data/train/783/36.jpg,783
../data/train/783/46.jpg,783
../data/train/783/38.jpg,783
../data/train/783/1.jpg,783
../data/train/783/35.jpg,783
../data/train/783/16.jpg,783
../data/train/783/33.jpg,783
../data/train/783/30.jpg,783
../data/train/122/5.jpg,122
../data/train/122/3.jpg,122
../data/train/122/40.jpg,122
../data/train/122/29.jpg,122
../data/train/122/10.jpg,122
../data/train/122/4.jpg,122
../data/train/122/21.jpg,122
../data/train/122/24.jpg,122
../data/train/122/45.jpg,122
../data/train/122/32.jpg,122
../data/train/122/11.jpg,122
../data/train/122/27.jpg,122
../data/train/122/19.jpg,122
../data/train/122/12.jpg,122
../data/train/122/34.jpg,122
../data/train/122/17.jpg,122
../data/train/122/6.jpg,122
../data/train/122/23.jpg,122
../data/train/122/43.jpg,122
../data/train/122/18.jpg,122
../data/train/122/2.jpg,122
../data/train/122/22.jpg,122
../data/train/122/9.jpg,122
../data/train/122/26.jpg,122
../data/train/122/0.jpg,122
../data/train/122/20.jpg,122
../data/train/122/44.jpg,122
../data/train/122/13.jpg,122
../data/train/122/37.jpg,122
../data/train/122/25.jpg,122
../data/train/122/7.jpg,122
../data/train/122/39.jpg,122
../data/train/122/42.jpg,122
../data/train/122/28.jpg,122
../data/train/122/41.jpg,122
../data/train/122/47.jpg,122
../data/train/122/15.jpg,122
../data/train/122/8.jpg,122
../data/train/122/31.jpg,122
../data/train/122/14.jpg,122
../data/train/122/36.jpg,122
../data/train/122/46.jpg,122
../data/train/122/38.jpg,122
../data/train/122/1.jpg,122
../data/train/122/35.jpg,122
../data/train/122/16.jpg,122
../data/train/122/33.jpg,122
../data/train/122/30.jpg,122
../data/train/588/5.jpg,588
../data/train/588/3.jpg,588
../data/train/588/40.jpg,588
../data/train/588/29.jpg,588
../data/train/588/10.jpg,588
../data/train/588/4.jpg,588
../data/train/588/21.jpg,588
../data/train/588/24.jpg,588
../data/train/588/45.jpg,588
../data/train/588/32.jpg,588
../data/train/588/11.jpg,588
../data/train/588/27.jpg,588
../data/train/588/19.jpg,588
../data/train/588/12.jpg,588
../data/train/588/34.jpg,588
../data/train/588/17.jpg,588
../data/train/588/6.jpg,588
../data/train/588/23.jpg,588
../data/train/588/43.jpg,588
../data/train/588/18.jpg,588
../data/train/588/2.jpg,588
../data/train/588/22.jpg,588
../data/train/588/9.jpg,588
../data/train/588/26.jpg,588
../data/train/588/0.jpg,588
../data/train/588/20.jpg,588
../data/train/588/44.jpg,588
../data/train/588/13.jpg,588
../data/train/588/37.jpg,588
../data/train/588/25.jpg,588
../data/train/588/7.jpg,588
../data/train/588/39.jpg,588
../data/train/588/42.jpg,588
../data/train/588/28.jpg,588
../data/train/588/41.jpg,588
../data/train/588/47.jpg,588
../data/train/588/15.jpg,588
../data/train/588/8.jpg,588
../data/train/588/31.jpg,588
../data/train/588/14.jpg,588
../data/train/588/36.jpg,588
../data/train/588/46.jpg,588
../data/train/588/38.jpg,588
../data/train/588/1.jpg,588
../data/train/588/35.jpg,588
../data/train/588/16.jpg,588
../data/train/588/33.jpg,588
../data/train/588/30.jpg,588
../data/train/43/5.jpg,43
../data/train/43/3.jpg,43
../data/train/43/40.jpg,43
../data/train/43/29.jpg,43
../data/train/43/10.jpg,43
../data/train/43/4.jpg,43
../data/train/43/21.jpg,43
../data/train/43/24.jpg,43
../data/train/43/45.jpg,43
../data/train/43/32.jpg,43
../data/train/43/11.jpg,43
../data/train/43/27.jpg,43
../data/train/43/19.jpg,43
../data/train/43/12.jpg,43
../data/train/43/34.jpg,43
../data/train/43/17.jpg,43
../data/train/43/6.jpg,43
../data/train/43/23.jpg,43
../data/train/43/43.jpg,43
../data/train/43/18.jpg,43
